Id,Name,2026-08-01 20:08:41,2026-08-02 07:28:08,2026-08-02 20:08:27,2026-08-03 07:23:33,2026-08-03 21:50:50
45239135,CHERRY XTRFY MX 3.1 RGB MX2A 화이트,"_저소음 적축_151,050|갈축_218,900|적축_151,050|_청축_151,050","_저소음 적축_151,050|갈축_218,900|적축_151,050|_청축_151,050","_저소음 적축_151,050|갈축_218,900|적축_151,050|_청축_151,050","_저소음 적축_151,050|갈축_218,900|적축_151,050|_청축_151,050","_저소음 적축_151,050|갈축_218,900|적축_151,050|_청축_151,050"
99946520,CHERRY XTRFY MX 8.2 PRO TMR 8K 유무선,"223,200","223,200","223,200","223,200","223,200"
100699100,CHERRY XTRFY MX 8.3 TKL 8K 유무선 기계식,"_실버_398,990|_핑크_398,990","_실버_398,990|_핑크_398,990","_실버_398,990|_핑크_398,990","_실버_398,990|_핑크_398,990","_실버_398,990|_핑크_398,990"
93629069,CHERRY XTRFY PIXIU 98 유무선 기계식,"_블랙_208,050|_화이트_208,050","_블랙_208,050|_화이트_208,050","_블랙_208,050|_화이트_208,050","_블랙_208,050|_화이트_208,050","_블랙_208,050|_화이트_208,050"
67680392,CIDOO QK61 유무선 기계식,"해외구매_49,620","해외구매_49,620","해외구매_49,620","해외구매_49,620","해외구매_49,620"
71216051,CORSAIR DROP CSTM80 기계식,"_갈축_195,200|_황축_195,190","_갈축_195,200|_황축_195,190","_갈축_195,200|_황축_195,190","_갈축_195,200|_황축_195,190","_갈축_195,200|_황축_195,190"
69656147,CORSAIR DROP 반지의 제왕 기계식,"_BLACK SPEECH_240,800|_RINGWRAITH_240,870","_BLACK SPEECH_240,800|_RINGWRAITH_240,870","_BLACK SPEECH_240,800|_RINGWRAITH_240,870","_BLACK SPEECH_240,800|_RINGWRAITH_240,870","_BLACK SPEECH_240,800|_RINGWRAITH_240,870"
69465191,CORSAIR Drop Expression Series 기계식,"_Akatsuki Indigo_182,970|Matcha Summer_182,480|Mechtropolis_185,070|Prism_182,400|_Shinai_185,070|","_Akatsuki Indigo_182,970|Matcha Summer_182,480|Mechtropolis_185,070|Prism_182,400|_Shinai_185,070|","_Akatsuki Indigo_182,970|Matcha Summer_182,480|Mechtropolis_185,070|Prism_182,400|_Shinai_185,070|","_Akatsuki Indigo_182,970|Matcha Summer_182,480|Mechtropolis_185,070|Prism_182,400|_Shinai_185,070|","_Akatsuki Indigo_182,970|Matcha Summer_182,480|Mechtropolis_185,070|Prism_182,400|_Shinai_185,070|"
17932703,CORSAIR K100 AIR WIRELESS RGB Ultra Low Profile 게이밍 기계식 키보드,"369,840","369,840","369,840","369,840","369,840"
12402839,CORSAIR K100 RGB MX SPEED 영문,"은축_342,000","은축_342,000","은축_342,000","은축_342,000","은축_342,000"
12799214,CORSAIR K100 RGB MX SPEED 한글,"은축_342,000","은축_342,000","은축_342,000","은축_342,000","은축_342,000"
12799259,CORSAIR K100 RGB OPTICAL 한글,"365,000","365,000","365,000","365,000","365,000"
35770448,CORSAIR K55 CORE RGB 멤브레인 게이밍,"52,290","52,290","52,290","52,290","52,290"
94998371,CORSAIR K55 CORE TKL 멤브레인,"49,050","49,050","49,050","49,050","49,050"
12618380,CORSAIR K60 PRO,"102,760","102,760","102,760","102,760","102,760"
12618515,CORSAIR K60 RGB PRO,"112,000","112,000","112,000","112,000","112,000"
12669857,CORSAIR K60 RGB PRO LP,"은축_142,000","은축_142,000","은축_142,000","은축_142,000","은축_142,000"
12829025,CORSAIR K60 RGB PRO SE,"정품_157,000","정품_157,000","정품_157,000","정품_157,000","정품_157,000"
5065159,CORSAIR K63,"적축_158,530","적축_158,530","적축_158,530","적축_158,530","적축_158,530"
21566336,CORSAIR K65 PRO MINI OPX 게이밍,"203,390","203,390","203,390","203,390","203,390"
68686370,CORSAIR K65 RGB PLUS 유무선 게이밍 기계식 영문,"195,200","195,200","195,200","195,200","195,200"
122711498,CORSAIR K65 RGB PLUS 유무선 기계식 아토믹 퍼플,"196,970","196,970","196,970","196,970","196,970"
101542445,CORSAIR K65 RGB PLUS 유무선 애플 에디션,"219,500","219,500","219,500","219,500","219,500"
5217261,CORSAIR K68 방수/방진,"적축_151,800","적축_151,800","적축_151,800","적축_151,800","적축_151,800"
4138936,CORSAIR K70 LUX,"적축_167,430","적축_167,430","적축_167,430","적축_167,430","적축_167,430"
27546863,CORSAIR K70 MAX RGB MGX 게이밍 기계식,"마그네틱축_278,070","마그네틱축_278,070","마그네틱축_278,070","마그네틱축_278,070","마그네틱축_278,070"
70001114,CORSAIR K70 MAX 기계식 타이핑고래,"398,990","398,990","398,990","398,990","398,990"
67692155,CORSAIR K70 PRO TKL MGX 기계식,"_블랙_232,400|_화이트_232,390|중고_198,140","_블랙_232,400|_화이트_232,390|중고_202,180","_블랙_232,400|_화이트_232,390|중고_202,180","_블랙_232,400|_화이트_232,390|중고_202,180","_블랙_232,400|_화이트_232,390|중고_202,190"
70001411,CORSAIR K70 PRO TKL OPX 기계식 타이핑고래,"280,240","280,240","280,240","280,240","280,240"
67692317,CORSAIR K70 RGB CORE TKL 기계식,"99,000","120,800","120,800","120,800","120,800"
67692602,CORSAIR K70 RGB CORE TKL 무선 기계식,"_저소음 은축_185,890|_적축_177,390","_저소음 은축_185,890|_적축_177,390",0,0,0
71502035,CORSAIR K70 RGB CORE TKL 무선 기계식,0,0,"_저소음 은축_185,890|_적축_177,390","_저소음 은축_185,890|_적축_177,390","_저소음 은축_185,890|_적축_177,390"
28603439,CORSAIR K70 RGB CORE 게이밍 기계식,"그레이_129,270|_블랙_129,270|_화이트_147,870|중고_112,790","그레이_129,270|_블랙_129,270|_화이트_147,870|중고_112,790","그레이_129,270|_블랙_129,270|_화이트_147,870|중고_112,790","그레이_129,270|_블랙_129,270|_화이트_147,870|중고_112,790","그레이_129,270|_블랙_129,270|_화이트_147,870|중고_112,790"
6214607,CORSAIR K70 RGB MK.2 SE,"은축_225,170","은축_225,170","은축_225,170","은축_225,170","은축_225,170"
16388009,CORSAIR K70 RGB PRO,"_적축_207,290|_저소음 적축_223,650|갈축_212,960|스피드 은축_167,380|청축_212,960","_적축_207,290|_저소음 적축_223,650|갈축_212,960|스피드 은축_167,380|청축_212,960",0,0,0
16387952,CORSAIR K70 RGB PRO,0,0,"_적축_207,290|_저소음 적축_223,650|갈축_212,960|스피드 은축_167,380|청축_212,960","_적축_207,290|_저소음 적축_223,650|갈축_212,960|스피드 은축_167,380|청축_212,960","_적축_207,290|_저소음 적축_223,650|갈축_212,960|스피드 은축_167,380|청축_212,960"
13855607,CORSAIR K70 RGB TKL CHAMPION 한글,"_적축_185,070|_저소음 적축_185,070|은축_244,950","_적축_185,070|_저소음 적축_185,070|은축_244,950","_적축_185,070|_저소음 적축_185,070|은축_244,950","_적축_185,070|_저소음 적축_185,070|은축_244,950","_적축_185,070|_저소음 적축_195,010|은축_244,950"
16795421,CORSAIR K70 RGB TKL OPX 광적축 게이밍 기계식 키보드,"_정품_199,000|_중고_159,200","_정품_199,000|_중고_159,200","_정품_199,000|_중고_159,200","_정품_199,000|_중고_159,200","_정품_199,000|_중고_159,200"
102046682,CORSAIR MAKR 75 기계식 DIY 키트 베어본 MLX 펄스축,"_블랙_318,380|_실버_319,780","_블랙_318,380|_실버_319,780","_블랙_318,380|_실버_319,780","_블랙_318,380|_실버_319,780","_블랙_318,380|_실버_319,780"
103481615,CORSAIR MAKR PRO 75,"348,490","348,490","348,490","348,490","348,490"
104947577,CORSAIR 갤리온 100 SD 스트림덱 LCD 기계식,"491,960","491,960","491,960","491,960","491,960"
98245313,CORSAIR 뱅가드 96 MLX 게이밍 기계식,"_퀀텀축_206,000|_퓨전축_210,820|플라스마축_210,820","_퀀텀축_206,000|_퓨전축_210,820|플라스마축_210,820","_퀀텀축_212,000|퓨전축_210,820|_플라스마축_210,820","_퀀텀축_212,000|퓨전축_210,820|_플라스마축_210,820","_퀀텀축_212,000|퓨전축_210,820|_플라스마축_210,820"
109483871,CORSAIR 뱅가드 96 MLX 게이밍 무선 기계식,"257,500","257,500","257,500","257,500","257,500"
98245181,CORSAIR 뱅가드 96 저소음 게이밍 기계식,"189,990","189,990","189,990","189,990","189,990"
98245088,CORSAIR 뱅가드 96 펄스 게이밍 기계식,"215,000","215,000","215,000","215,000","215,000"
108692963,CORSAIR 뱅가드 AIR 99 무선,"_블랙_370,740|_화이트_370,740","_블랙_370,740|_화이트_370,740","_블랙_370,740|_화이트_370,740","_블랙_370,740|_화이트_370,740","_블랙_370,740|_화이트_370,740"
98244965,CORSAIR 뱅가드 PRO 96 게이밍,"229,000","229,000","229,000","199,000","199,000"
123683037,CORSAIR 스키프 100 PLUS,"91,700","91,700","91,700","91,700","91,700"
122687604,CORSAIR 클리퍼 PRO 미니 60,"_블랙_169,000|_화이트_169,000","_블랙_169,000|_화이트_169,000","_블랙_169,000|_화이트_169,000","_블랙_169,000|_화이트_169,000","_블랙_169,000|_화이트_169,000"
6454535,COX 145Key 염료승화 PBT 한글 포인트 컬러 키캡,"오렌지_66,700","오렌지_66,700","오렌지_66,700","오렌지_66,700","오렌지_66,700"
79556090,COX C108 유무선 기계식 화이트 그레이,"_용과축_49,900|_허니축_59,900","_용과축_49,900|_허니축_59,900","_용과축_49,900|_허니축_59,900","_용과축_49,900|_허니축_59,900","_용과축_49,900|_허니축_59,900"
87547550,COX C108 유무선 기계식 화이트 퍼플,"_허니축_59,900|_용과축_49,900","_허니축_59,900|_용과축_49,900","_허니축_59,900|_용과축_49,900","_허니축_59,900|_용과축_49,900","_허니축_59,900|_용과축_49,900"
81062672,COX C87 유무선 기계식 화이트 그레이,"_용과축_39,900|_허니축_49,900","_용과축_39,900|_허니축_49,900",0,0,"_용과축_39,900|_허니축_49,900"
81062708,COX C87 유무선 기계식 화이트 그레이,0,0,"_용과축_39,900|_허니축_49,900","_용과축_39,900|_허니축_49,900",0
81062720,COX C87 유무선 기계식 화이트 퍼플,"_허니축_49,900|_용과축_49,900","_허니축_49,900|_용과축_49,900","_허니축_49,900|_용과축_49,900","_허니축_49,900|_용과축_49,900","_허니축_49,900|_용과축_49,900"
73951766,COX CA75 3모드 CNC 알루미늄 유무선 기계식 블루,"_카라멜 커피 V1축_49,000|_코코아 크림 V2축_59,000","_카라멜 커피 V1축_49,000|_코코아 크림 V2축_59,000","_카라멜 커피 V1축_49,000|_코코아 크림 V2축_59,000","_카라멜 커피 V1축_49,000|_코코아 크림 V2축_59,000","_카라멜 커피 V1축_49,000|_코코아 크림 V2축_59,000"
73251026,COX CA75 3모드 CNC 알루미늄 유무선 기계식 실버,"_카라멜 커피 V1축_49,000|_코코아 크림 V2축_77,000","_카라멜 커피 V1축_49,000|_코코아 크림 V2축_77,000","_카라멜 커피 V1축_49,000|_코코아 크림 V2축_77,000","_카라멜 커피 V1축_49,000|_코코아 크림 V2축_77,000","_카라멜 커피 V1축_49,000|_코코아 크림 V2축_77,000"
122717025,COX CF108 유무선 기계식 웜아이보리,"_오렌지축_179,000|_저소음 안개축_179,000","_오렌지축_179,000|_저소음 안개축_179,000","_오렌지축_179,000|_저소음 안개축_179,000","_오렌지축_179,000|_저소음 안개축_179,000","_오렌지축_179,000|_저소음 안개축_179,000"
122717031,COX CF108 유무선 기계식 쿨네이비,"_오렌지축_179,000|_저소음 안개축_179,000","_오렌지축_179,000|_저소음 안개축_179,000","_오렌지축_179,000|_저소음 안개축_179,000","_오렌지축_179,000|_저소음 안개축_179,000","_오렌지축_179,000|_저소음 안개축_179,000"
85381733,COX CF75 유무선 기계식 블루레몬젤리,"_덕킹_74,000|_오렌지_74,000","_덕킹_74,000|_오렌지_74,000","_덕킹_74,000|_오렌지_74,000","_덕킹_74,000|_오렌지_74,000","_덕킹_74,000|_오렌지_74,000"
89609063,COX CF75 유무선 기계식 핑크소다젤리,"_덕킹_74,000|_오렌지_74,000","_덕킹_74,000|_오렌지_74,000","_덕킹_74,000|_오렌지_74,000","_덕킹_74,000|_오렌지_74,000","_덕킹_74,000|_오렌지_74,000"
96976946,COX CF87 유무선 기계식 네온 메카 바이올렛,"_덕킹축_84,000|_오렌지축_84,000","_덕킹축_84,000|_오렌지축_84,000","_덕킹축_84,000|_오렌지축_84,000","_덕킹축_84,000|_오렌지축_84,000","_덕킹축_84,000|_오렌지축_84,000"
96976973,COX CF87 유무선 기계식 말차크림티,"_덕킹축_79,800|_오렌지축_84,000","_덕킹축_79,800|_오렌지축_84,000","_덕킹축_79,800|_오렌지축_84,000","_덕킹축_79,800|_오렌지축_84,000","_덕킹축_79,800|_오렌지축_84,000"
92965718,COX CFL101 3모드 CMMK 특주축 유무선 기계식,"39,000","39,000","39,000","39,000","39,000"
92969255,COX CFL87+21 옴니키(원솔루션) 3모드 유무선 기계식,"55,000","55,000","55,000","55,000","55,000"
13224044,COX CK01 Navy 교체축 사이드 RGB 게이밍 기계식 키보드,"적축_27,900|_갈축_27,900|_청축_27,900","적축_27,900|_갈축_27,900|_청축_27,900","_적축_27,900|_갈축_27,900|청축_27,900","_적축_27,900|_갈축_27,900|청축_27,900","_적축_27,900|_갈축_27,900|청축_27,900"
15185441,COX CK01 PBT SL 기계식 키보드,"저소음 백축_38,000","저소음 백축_38,000","저소음 백축_38,000","저소음 백축_38,000","저소음 백축_38,000"
18625505,COX CK01 PBT 마이애미 나이트 에디션 게이밍 기계식,"청축_39,900","청축_39,900","청축_39,900","청축_39,900","청축_39,900"
11696705,COX CK01 PBT 이색사출 사이드 RGB 기계식 키보드,"적축_31,500|_갈축_31,500|_청축_31,500","적축_31,500|_갈축_31,500|_청축_31,500","적축_31,500|_갈축_31,500|_청축_31,500","적축_31,500|_갈축_31,500|_청축_31,500","적축_31,500|_갈축_31,500|_청축_31,500"
28862948,COX CK01 SAHARA HUANO 퀵스압 게이밍 기계식,"_적축_29,900|_갈축_55,900","_적축_29,900|_갈축_55,900","_적축_29,900|_갈축_55,900","_적축_29,900|_갈축_55,900","_적축_29,900|_갈축_55,900"
14440436,COX CK01 TKL,"_적축_31,900|_갈축_31,900|청축_29,900|중고_24,670","_적축_31,900|_갈축_31,900|청축_29,900|중고_25,520","_적축_31,900|_갈축_31,900|청축_29,900|중고_25,520","_적축_31,900|_갈축_31,900|청축_29,900","_적축_31,900|_갈축_31,900|청축_29,900"
15185348,COX CK01 TKL PBT SL 기계식 키보드,"저소음 백축_29,900","저소음 백축_29,900","저소음 백축_29,900","저소음 백축_29,900","저소음 백축_29,900"
14393789,COX CK01 TKL PBT 기계식 키보드,"_적축_29,300|_갈축_29,900|청축_29,900","_적축_29,300|_갈축_29,900|청축_29,900",0,0,"_적축_29,300|_갈축_29,900|청축_29,900"
14393792,COX CK01 TKL PBT 기계식 키보드,0,0,"_적축_29,300|_갈축_29,900|청축_29,900","_적축_29,300|_갈축_29,900|청축_29,900",0
19456175,COX CK01SL PBT 45GF,"38,000","38,000","38,000","38,000","38,000"
20439878,COX CK01SL TKL PBT 45GF 기계식,"29,900","29,900","29,900","29,900","29,900"
16180022,COX CK01V V광축 완전방수 사이드 RGB 게이밍 키보드,"블랙&틸_54,900","블랙&틸_54,900","블랙&틸_54,900","블랙&틸_54,900","블랙&틸_54,900"
8048698,COX CK108 레드/다크그레이 게이트론 LED 게이밍 기계식,"_S1, 녹축_44,000|_S2, 녹축_44,990","_S1, 녹축_43,970|_S2, 녹축_44,990","_S1, 녹축_43,970|_S2, 녹축_44,990","_S1, 녹축_43,960|_S2, 녹축_44,990","_S1, 녹축_43,960|_S2, 녹축_44,990"
28191863,COX CK20th Century 멤브레인,"16,500","16,500","16,500","16,500","16,500"
6278316,COX CK420 교체축 레인보우 LED 게이밍 기계식 블랙,"_적축_29,900|_갈축_29,900|청축_29,900|중고_22,420","_적축_29,900|_갈축_29,900|청축_29,900|중고_22,420","_적축_29,900|_갈축_29,900|청축_29,900|중고_22,420","_적축_29,900|_갈축_29,900|청축_29,900|중고_22,420","_적축_29,900|_갈축_29,900|청축_29,900|중고_20,330"
6278417,COX CK420 교체축 레인보우 LED 게이밍 기계식 화이트,"적축_29,900|_갈축_29,900|_청축_29,900|중고_22,720","적축_29,900|_갈축_29,900|_청축_29,900|중고_22,720","적축_29,900|_갈축_29,900|_청축_29,900|중고_22,720","적축_29,900|_갈축_29,900|_청축_29,900|중고_22,720","적축_29,900|_갈축_29,900|_청축_29,900|중고_22,720"
91113530,COX CK480 교체축 게이밍 기계식 그레이&핑크,"_갈축_48,000|_적축_48,000|청축_48,000","_갈축_48,000|_적축_48,000|청축_48,000","_갈축_48,000|_적축_48,000|청축_48,000","_갈축_48,000|_적축_48,000|청축_48,000","_갈축_48,000|_적축_48,000|청축_48,000"
91113512,COX CK480 교체축 게이밍 기계식 화이트,"_청축_48,000|_갈축_31,700|적축_40,800","_청축_48,000|_갈축_31,700|적축_40,800","_청축_48,000|_갈축_31,700|적축_40,800","_청축_48,000|_갈축_31,700|적축_40,800","_청축_48,000|_갈축_31,700|적축_40,800"
16889645,COX CK510 교체축 LED 게이밍 기계식 키보드,"적축_48,560|_갈축_58,260|_청축_158,320","적축_48,560|_갈축_58,260|_청축_158,320","적축_48,560|_갈축_58,260|_청축_158,320","적축_48,560|_갈축_58,260|_청축_158,320",0
17037314,COX CK510 교체축 LED 게이밍 기계식 키보드,0,0,0,0,"적축_48,560|_갈축_58,260|_청축_158,320"
91113353,COX CK580 교체축 게이밍 기계식 그레이&핑크,"_갈축_28,900|_적축_28,900|청축_28,900","_갈축_28,900|_적축_28,900|청축_28,900","_갈축_28,900|_적축_28,900|청축_28,900","_갈축_28,900|_적축_28,900|청축_28,900","_갈축_28,900|_적축_28,900|청축_28,900"
91113371,COX CK580 교체축 게이밍 기계식 화이트,"_갈축_28,900|적축_28,900|_청축_28,900","_갈축_28,900|적축_28,900|_청축_28,900","_갈축_28,900|적축_28,900|_청축_28,900","_갈축_28,900|적축_28,900|_청축_28,900","_갈축_28,900|_적축_28,900|청축_28,900"
